report.id,period.fiscal-year,cube.description,cube.tree-sequence,report.entity-name,dimensions.count,dimension-pair,cube.primary-local-name,fact.value,unit,cube_id
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",0,,CapitalAssetsBeingDepreciatedGross,375136419.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}],CapitalAssetsBeingDepreciatedGross,57690287.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}],CapitalAssetsBeingDepreciatedGross,110208393.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}],CapitalAssetsBeingDepreciatedGross,5612557.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,456328359.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,23628051.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,195375922.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,384658926.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,6249260.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,14592604.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,13124478.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,20324300.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",0,,CapitalAssetsBeingDepreciatedGross,388189794.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}],CapitalAssetsBeingDepreciatedGross,57703566.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}],CapitalAssetsBeingDepreciatedGross,113491916.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}],CapitalAssetsBeingDepreciatedGross,4164286.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,457225278.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,23086427.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,206580766.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,385347504.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,6249260.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,14592604.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,14590169.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,19608574.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,1841625.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,12556398.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,490167.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,9562190.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,149229.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,7983.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,75262.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,189477.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,2220738.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,1153998.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,548979.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,1774806.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsBeingDepreciatedGross,12460122.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,490167.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,9562190.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,7440.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,149229.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,13041.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,75262.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,189477.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,2100660.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,1074681.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),61,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsBeingDepreciatedGross,572781.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",0,,AdditionsToCapitalAssetsBeingDepreciatedGross,13696298.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,72208.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,3495356.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,3749878.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,514153.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,10128734.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,688578.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,1517121.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,1030026.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,12498.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToCapitalAssetsBeingDepreciatedGross,178624.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,7440.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,5058.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,68164.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),62,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
